0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.517754316329956,0.9055597186088562,1.473565873766347e-07,0.5166925191879272,0.7986060380935669,0.019613685086369514,0.4960959255695343,0.7183635234832764,0.03367415815591812,0.4575310945510864,0.6738065481185913,0.046633798629045486,0.42791855335235596,0.6615585684776306,0.06026064604520798,0.4403594434261322,0.7116613984107971,0.028375446796417236,0.3917561173439026,0.6602053046226501,0.041670601814985275,0.365045964717865,0.6407686471939087,0.04993913695216179,0.3454243838787079,0.6295214891433716,0.055556971579790115,0.4183720052242279,0.7560526132583618,0.02432273142039776,0.36813607811927795,0.6937845945358276,0.036304641515016556,0.34274938702583313,0.664807140827179,0.04188138619065285,0.32431337237358093,0.6416723728179932,0.045921482145786285,0.40551692247390747,0.8041169047355652,0.022141141816973686,0.36002999544143677,0.7488903999328613,0.03414824604988098,0.33741000294685364,0.7154363989830017,0.039028704166412354,0.32193687558174133,0.6898651123046875,0.041349638253450394,0.40151122212409973,0.8562281727790833,0.021808529272675514,0.36180979013442993,0.8153426647186279,0.03572486340999603,0.3426317870616913,0.7906368970870972,0.0446457639336586,0.3280201256275177,0.7689590454101562,0.0507366806268692,please
0.5844865441322327,0.9219628572463989,2.8340699032014527e-07,0.582382082939148,0.8208481669425964,0.008208365179598331,0.5687484741210938,0.7448808550834656,0.010880100540816784,0.5392802953720093,0.6945630311965942,0.012952967546880245,0.5094767212867737,0.6908606886863708,0.014300393871963024,0.5035089254379272,0.7473133206367493,-0.0009361302363686264,0.4594913125038147,0.6798588037490845,-0.003452003700658679,0.43326711654663086,0.6502666473388672,-0.004368401598185301,0.4136826694011688,0.6305834650993347,-0.0044638896360993385,0.48166707158088684,0.79221111536026,-0.0067132944241166115,0.4286287724971771,0.725430428981781,-0.010601620189845562,0.39582204818725586,0.6928115487098694,-0.013569590635597706,0.3730664551258087,0.6713994145393372,-0.015534714795649052,0.47015342116355896,0.8473083972930908,-0.01081107184290886,0.4161423444747925,0.7971031069755554,-0.013965055346488953,0.3859350085258484,0.7700077891349792,-0.018117630854249,0.36552733182907104,0.7499381899833679,-0.021083636209368706,0.4671405255794525,0.9066101312637329,-0.013278144411742687,0.42281651496887207,0.8809032440185547,-0.01575109362602234,0.39743614196777344,0.8643085956573486,-0.016620861366391182,0.3771074414253235,0.8453634977340698,-0.016413614153862,please
0.4258933663368225,0.8686654567718506,1.5129766950394696e-07,0.4305337965488434,0.7727910876274109,0.008915189653635025,0.4542945325374603,0.7153207063674927,0.012780415825545788,0.4896618723869324,0.6908296346664429,0.015753142535686493,0.5151156187057495,0.6898191571235657,0.019007649272680283,0.5043795108795166,0.7077090740203857,0.0051330155692994595,0.5490736961364746,0.6807226538658142,0.0074604833498597145,0.5745542645454407,0.6697614192962646,0.01069263368844986,0.5930377244949341,0.6642844080924988,0.01315954327583313,0.5215767025947571,0.7541162967681885,-0.00034624780528247356,0.5676919221878052,0.7126098275184631,0.0017243004404008389,0.5931268334388733,0.6914347410202026,0.004171605687588453,0.6121121048927307,0.6780508756637573,0.006296304985880852,0.5293002724647522,0.805121123790741,-0.004757560323923826,0.5735045671463013,0.763701319694519,-0.005364957731217146,0.5985198020935059,0.7409806847572327,-0.004989477805793285,0.6155125498771667,0.7238239049911499,-0.004195821937173605,0.5285758376121521,0.8591466546058655,-0.00792798213660717,0.5667741894721985,0.8389634490013123,-0.006008021533489227,0.5867806077003479,0.8263568878173828,-0.0016634287312626839,0.601068377494812,0.8142736554145813,0.0021988218650221825,please
0.5590618848800659,0.9447161555290222,7.708703719799814e-08,0.5498580932617188,0.845902144908905,0.00782453641295433,0.5649657249450684,0.7688688635826111,0.013401375152170658,0.5913373231887817,0.7171308994293213,0.018550489097833633,0.6123767495155334,0.6831597685813904,0.02491885796189308,0.628222644329071,0.7715150117874146,0.01002900768071413,0.6687357425689697,0.7176245450973511,0.015049552544951439,0.690009355545044,0.6915216445922852,0.020159298554062843,0.7049301862716675,0.6735897660255432,0.024336352944374084,0.6502606868743896,0.8161576390266418,0.006825069431215525,0.6933415532112122,0.7487470507621765,0.009073754772543907,0.7157381176948547,0.7111778259277344,0.012428747490048409,0.7316232919692993,0.6865183711051941,0.016292981803417206,0.6632105112075806,0.8630567193031311,0.004339948296546936,0.703690230846405,0.8022275567054749,0.005660661030560732,0.72385573387146,0.767034113407135,0.007371645886451006,0.7366114854812622,0.738711953163147,0.01012749969959259,0.6678524017333984,0.9121718406677246,0.002909503411501646,0.7038822174072266,0.871311366558075,0.008179865777492523,0.7203646898269653,0.8440011143684387,0.01402260735630989,0.7304702401161194,0.8203798532485962,0.019483570009469986,please
0.5185787081718445,0.9412438273429871,9.775813225587626e-08,0.5117855668067932,0.8450363278388977,0.0045524537563323975,0.5256805419921875,0.7684671878814697,0.006787143647670746,0.5513207912445068,0.7188073396682739,0.008544757962226868,0.5737857818603516,0.68861323595047,0.011276040226221085,0.5860228538513184,0.7672625780105591,0.004390991758555174,0.6262720227241516,0.7133387327194214,0.004424977581948042,0.648334264755249,0.685997486114502,0.005201215855777264,0.6645443439483643,0.6668009161949158,0.006338519509881735,0.6077145934104919,0.8084174394607544,0.0002730329870246351,0.6505007743835449,0.7422930598258972,-0.0006277741049416363,0.6741071343421936,0.704322338104248,-0.00026942050317302346,0.6912370920181274,0.6776463985443115,0.0009699415531940758,0.6211908459663391,0.8533908128738403,-0.003539703320711851,0.6609795689582825,0.7937103509902954,-0.0049598137848079205,0.6817934513092041,0.7577722668647766,-0.005301141180098057,0.694823145866394,0.7281540632247925,-0.0044328211806714535,0.6273737549781799,0.9025718569755554,-0.006706416606903076,0.6627792119979858,0.8624706864356995,-0.00472623435780406,0.6789937019348145,0.8357506394386292,-0.0008241751929745078,0.6887974143028259,0.8119280338287354,0.0030935797840356827,please
0.5073315501213074,0.9026821255683899,1.6630170307507797e-07,0.5040193796157837,0.7989839911460876,0.015981202945113182,0.48466309905052185,0.7226963639259338,0.025001898407936096,0.44599318504333496,0.6786134243011475,0.03313708305358887,0.41551947593688965,0.665976345539093,0.04118071123957634,0.43605509400367737,0.7202826738357544,0.01375877857208252,0.383098304271698,0.6700335741043091,0.020527197048068047,0.3544536232948303,0.6512662768363953,0.026044759899377823,0.3323865234851837,0.6391463279724121,0.030058352276682854,0.41563618183135986,0.7654936909675598,0.00857251975685358,0.36146342754364014,0.7025587558746338,0.013356870971620083,0.3323759138584137,0.6716576218605042,0.016524581238627434,0.3114883303642273,0.6466900706291199,0.019086496904492378,0.40303805470466614,0.8139647841453552,0.005524838343262672,0.3547101318836212,0.7560397386550903,0.011442488059401512,0.329595685005188,0.7195188999176025,0.014368806034326553,0.31247392296791077,0.6917243003845215,0.01567957177758217,0.398014634847641,0.8649517893791199,0.004276897758245468,0.3571985363960266,0.8214401602745056,0.011770287528634071,0.33609095215797424,0.7948907613754272,0.01776416227221489,0.31971248984336853,0.7699375748634338,0.022085560485720634,please
0.420095831155777,0.9521490335464478,1.6721553208753903e-07,0.4122544229030609,0.8558605313301086,0.0019523220835253596,0.4251667559146881,0.7848215103149414,0.0009751601610332727,0.4530174136161804,0.7358895540237427,6.534026761073619e-05,0.4750135540962219,0.700157105922699,-0.00032109220046550035,0.4814894199371338,0.7829282283782959,-0.005257538985460997,0.524986743927002,0.7242744565010071,-0.009466935880482197,0.5492407083511353,0.6954302191734314,-0.010670702904462814,0.5686904788017273,0.6742821335792542,-0.010694184340536594,0.5022413730621338,0.8243830800056458,-0.009393943473696709,0.5473423600196838,0.7535857558250427,-0.013945573940873146,0.573359489440918,0.7138347625732422,-0.015430990606546402,0.593482494354248,0.6849989891052246,-0.015734266489744186,0.5146531462669373,0.8695299029350281,-0.013052353635430336,0.5566484332084656,0.8076667189598083,-0.01753089763224125,0.5810707211494446,0.7698922157287598,-0.01985149271786213,0.5984562635421753,0.7385947704315186,-0.020650504156947136,0.5208406448364258,0.9178283214569092,-0.016056114807724953,0.5567193031311035,0.876634955406189,-0.01786726340651512,0.5751526355743408,0.8473502993583679,-0.016792576760053635,0.5890364646911621,0.8194338083267212,-0.01499277725815773,please
0.46851739287376404,0.9101525545120239,1.9470355994144484e-07,0.4693143367767334,0.8025811910629272,0.01109054870903492,0.45043957233428955,0.7156338095664978,0.020737864077091217,0.41003474593162537,0.6694113612174988,0.03007102757692337,0.37845370173454285,0.661859929561615,0.04002856835722923,0.3877798020839691,0.7091234922409058,0.02497381716966629,0.34256625175476074,0.6558401584625244,0.03641653433442116,0.3176739811897278,0.6363456845283508,0.04193001985549927,0.29908567667007446,0.6244781017303467,0.04531273990869522,0.36488986015319824,0.7532657384872437,0.02297166921198368,0.3195589780807495,0.6905459761619568,0.035839326679706573,0.29588720202445984,0.6607367396354675,0.0396052785217762,0.2781819701194763,0.6371977925300598,0.04133852198719978,0.35200104117393494,0.8010503053665161,0.02166600152850151,0.31046658754348755,0.746658444404602,0.03366987779736519,0.2895822823047638,0.7116323709487915,0.035986676812171936,0.2745243012905121,0.6849532127380371,0.03552724048495293,0.3472237288951874,0.8540779948234558,0.021227676421403885,0.310139000415802,0.8149619102478027,0.03300105407834053,0.29270485043525696,0.7889705896377563,0.03947334736585617,0.27905890345573425,0.766158401966095,0.04343456029891968,please
0.40681883692741394,0.8994258046150208,3.1021062341096695e-07,0.4107971787452698,0.7959205508232117,0.01809435710310936,0.39926624298095703,0.724369466304779,0.03360665589570999,0.3741864562034607,0.6765848994255066,0.04779506474733353,0.3500104546546936,0.6729933619499207,0.06417077779769897,0.3185494840145111,0.7254941463470459,0.03840530663728714,0.2845150828361511,0.6654130816459656,0.054335009306669235,0.26837238669395447,0.6415855884552002,0.06652366369962692,0.2585268020629883,0.6310781240463257,0.0768270194530487,0.29571789503097534,0.772664487361908,0.03742995113134384,0.2514774203300476,0.7179135680198669,0.05157366394996643,0.2294076830148697,0.6945124268531799,0.06475922465324402,0.21496699750423431,0.6788822412490845,0.07743626087903976,0.28431546688079834,0.8278743028640747,0.03654273971915245,0.23789484798908234,0.7902727723121643,0.048053815960884094,0.21774829924106598,0.7701343297958374,0.058134883642196655,0.20546677708625793,0.751126766204834,0.06822557002305984,0.28158658742904663,0.8912834525108337,0.03715451434254646,0.242380753159523,0.8742363452911377,0.051583144813776016,0.22358226776123047,0.8626943230628967,0.06272836774587631,0.21311569213867188,0.8471469283103943,0.07337511330842972,please
0.5230470895767212,0.9450774192810059,8.5160593243927e-08,0.5157791376113892,0.8464097380638123,0.007253255695104599,0.529201328754425,0.7704839706420898,0.011057274416089058,0.5546354651451111,0.7199311256408691,0.014444250613451004,0.5766986608505249,0.6890420913696289,0.018994001671671867,0.5929371118545532,0.768881618976593,0.00575990742072463,0.6332109570503235,0.7148354649543762,0.008914078585803509,0.6549078226089478,0.6878972053527832,0.013154271058738232,0.6703283786773682,0.6692270636558533,0.01656990312039852,0.6142237782478333,0.8128544688224792,0.0014393781311810017,0.6569634079933167,0.7447085976600647,0.001712834695354104,0.679486095905304,0.7070834040641785,0.0040863994508981705,0.6950328350067139,0.6811686754226685,0.0070115868002176285,0.6266607046127319,0.8596580028533936,-0.002052675001323223,0.6675537824630737,0.7969827055931091,-0.002662119921296835,0.6878387928009033,0.7603650093078613,-0.0017537027597427368,0.699837327003479,0.7296527624130249,0.000248217984335497,0.6313254237174988,0.9097247123718262,-0.004473799839615822,0.6686938405036926,0.8670666217803955,-0.0017721715848892927,0.6853165030479431,0.8386812210083008,0.002814306179061532,0.6949347257614136,0.8131995797157288,0.00740178395062685,please
